gene,description,fpkm_ip_ob,fpkm_ip_mcx,fpkm_ip_scx,fpkm_ip_vcx,fpkm_ip_hip,fpkm_ip_str,fpkm_ip_th,fpkm_ip_hy,fpkm_ip_cb,fpkm_ip_mb,fpkm_ip_hb,fpkm_ip_vsc,fpkm_ip_dsc,avg_log2_ratio
Ggh,gamma-glutamyl hydrolase [Source:MGI Symbol;Acc:MGI:1329035],40.210720979934095,33.0730112735891,31.5964496522592,32.331260955202154,35.96981117832572,27.074958071306725,38.87783361751136,43.865593574549976,44.121814607120726,40.00446894996375,39.544087354534824,36.02390529894433,38.09444227940265,1.7879183144520947
Sept10,septin 10 [Source:MGI Symbol;Acc:MGI:1918110],12.286746386870998,16.5024745997648,14.6848235277149,16.898485504743924,17.19239313167225,14.280786451621475,13.734526192414675,15.180129386994324,16.30567266182326,15.485138203029974,22.519122761067425,28.3431317084342,31.585347993446828,1.7876191832260147
Stat5a,signal transducer and activator of transcription 5A [Source:MGI Symbol;Acc:MGI:103036],4.616317454489015,3.07084680929332,3.6304144159355154,2.6651321626225775,2.670360053321534,2.5160484532730476,4.198008067557438,3.6536164098786945,6.285844875183068,4.46633148130352,5.430574440633565,5.634180848159016,5.833291659009458,1.7841723172944737
Mfsd1,major facilitator superfamily domain containing 1 [Source:MGI Symbol;Acc:MGI:1914118],48.43694019383505,37.12317745077193,37.926008856440575,35.4819852537461,36.296642785799015,35.49336819570025,36.41834267977243,33.9941228841164,28.47022501283064,35.68585298526145,42.62516722603428,40.894793787346124,41.19135781265472,1.7816916465608394
Npr2,natriuretic peptide receptor 2 [Source:MGI Symbol;Acc:MGI:97372],14.405340210595174,14.70730977576255,16.695365376837998,15.130454024549001,15.30129828862225,16.238663000435253,21.79536714436842,22.748318345775978,17.06440927965396,23.3817614319518,22.019855861478,23.54004193960045,24.7292754128685,1.781577853670103
Smad5,SMAD family member 5 [Source:MGI Symbol;Acc:MGI:1328787],26.479945739165576,24.27568857336645,23.787079831556397,26.08357472401795,25.539908186962325,23.458393864110022,23.710595565562226,22.480385193916725,22.09229729964464,24.285602217513727,21.942846232054126,21.131979124793176,22.37164120215195,1.781137296458514
Micall2,MICAL-like 2 [Source:MGI Symbol;Acc:MGI:2444818],4.755404860284727,3.7709676181295975,3.4522274949124125,3.3442718178555775,3.9915873730735614,3.4717123866220825,5.300264986489595,5.167940333890697,4.0553905882350385,5.246202998276975,4.977341159994308,4.312157733316678,4.380396996518453,1.7798098646083307
Cdk5rap2,CDK5 regulatory subunit associated protein 2 [Source:MGI Symbol;Acc:MGI:2384875],11.076912991954673,7.680071852020057,7.471288761213497,8.195862139594132,11.594885277070262,10.219356386975777,10.491149337858525,13.783470885901025,48.4161528809476,14.006976952068575,19.45029206269525,28.560425331146526,25.1277575406183,1.7711073829539303
Parp3,"poly (ADP-ribose) polymerase family, member 3 [Source:MGI Symbol;Acc:MGI:1891258]",3.55754669206453,4.176400374950062,4.18389160582823,3.6209375810288402,4.221003934811716,4.522295387146855,8.709914614358102,10.431587302582638,12.314812806321722,9.887349825908105,8.9990791612818,10.567098783311906,9.33593699686573,1.7697556693430192
Pfn4,"profilin family, member 4 [Source:MGI Symbol;Acc:MGI:1920121]",17.33915222168205,23.572731012941126,21.5811489222279,22.96464576780315,20.89586827078865,23.28409923853825,24.4986377141715,25.023625650202273,18.3980372816427,24.716223944794976,21.902376329330227,19.506730875710076,19.986621948927475,1.7683483856416264
Acadsb,"acyl-Coenzyme A dehydrogenase, short/branched chain [Source:MGI Symbol;Acc:MGI:1914135]",63.477538755931675,61.627667130203726,61.344650815578746,62.297413181566405,71.41493584049383,72.01670317288978,65.70872875855477,65.05122579621782,60.40392907556064,69.2097685967618,80.06278822153402,89.02262786915213,78.89877938095964,1.7669598284831853
Ide,insulin degrading enzyme [Source:MGI Symbol;Acc:MGI:96412],37.48858437282945,45.484663465051696,44.82832096222698,40.699761645398425,40.47131716374127,46.070401955128446,32.92573067292602,35.090033787264446,30.647908875338878,33.707995579438425,34.993860532028926,37.80020761654925,34.270138066910896,1.766062918350007
Acss3,acyl-CoA synthetase short-chain family member 3 [Source:MGI Symbol;Acc:MGI:2685720],8.118004434368128,2.6502084248682003,3.455358989446135,2.7872931799624325,4.241375728173875,3.50020339973714,9.51723237505732,13.346557219267174,5.0762240350248975,11.7226672219532,12.964905278835426,10.298262597334782,8.46809384438167,1.765365185084761
Trim56,tripartite motif-containing 56 [Source:MGI Symbol;Acc:MGI:2685298],3.6691296850377975,4.355950579718887,3.7738053673182277,4.596788866886805,5.905042986215366,4.126016994175623,3.8808978804627197,5.217163688103092,4.912666845750266,4.587123991379633,4.3468886610853374,4.7757194734783,4.884815127267462,1.76425509837752
Cib1,calcium and integrin binding 1 (calmyrin) [Source:MGI Symbol;Acc:MGI:1344418],30.456424586750323,34.92511277245708,30.3703370309714,33.65440296852222,37.31193613381046,29.12527148336067,34.691230375930246,32.01045010121633,43.89518395569763,29.13624517354415,26.673942216157876,27.385727192255025,29.028474654195502,1.7639765162653622
Acad12,"acyl-Coenzyme A dehydrogenase family, member 12 [Source:MGI Symbol;Acc:MGI:2443320]",5.571980848833695,4.309952940755533,4.795082368942702,4.1426434762502,4.669998016879148,4.541893587166072,6.027523908279839,5.895789500612095,7.28885189435451,6.618840260594521,7.32101134772516,7.243279882346715,6.698389532042163,1.7622832569505131
Prnp,prion protein [Source:MGI Symbol;Acc:MGI:97769],639.5393754572365,1026.1359460894646,1171.9826050332601,962.8827729075306,733.8874393632099,964.4145255214877,1515.7391905808574,937.1239409914897,487.37604588274445,992.0052812427398,1069.9965854301543,1044.3076182032883,852.9378830479454,1.7584221827177893
Hibch,3-hydroxyisobutyryl-Coenzyme A hydrolase [Source:MGI Symbol;Acc:MGI:1923792],29.114875455804004,31.624739987263172,32.69508040392618,30.106540880595652,28.32155662535244,29.99643412200885,33.05380726535378,31.365059873259654,35.53404288568642,32.26083738160649,35.72035454783017,34.188121652259845,31.54252529721395,1.7579952385798765
Gcnt4,"glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase) [Source:MGI Symbol;Acc:MGI:2684919]",16.608374061157726,12.305019460186248,12.8550703493158,12.17832686295885,8.584124128690355,10.615855027394229,7.0445601185846325,4.497482094073545,2.1951833999649137,5.960624671437678,8.619536481942212,5.460578886515325,5.672842660706893,1.7575700984960418
Rhbdd1,rhomboid domain containing 1 [Source:MGI Symbol;Acc:MGI:1924117],8.2167969582475,10.359374788094424,10.344552989115602,10.4282162847576,11.435058010816414,9.752773685932738,12.8083405134213,13.863539945751452,20.2182972300803,12.990872990210976,13.8593863868572,17.6257481886943,16.72089642224515,1.7542643187856195
Fasn,fatty acid synthase [Source:MGI Symbol;Acc:MGI:95485],89.3168837657602,124.48968053530349,139.92903612408327,124.47026841292026,127.31550737531037,177.35751829691552,138.96418709680924,140.47522319137926,61.01429626622657,126.67836909913301,115.62185005884724,114.78557995458624,114.515182309222,1.7504143691665985
Tm7sf2,transmembrane 7 superfamily member 2 [Source:MGI Symbol;Acc:MGI:1920416],16.867383535749575,40.18268230625192,35.86790690637765,35.67727885941183,34.56945686632011,18.475696942472975,27.58849491674565,30.011174894975298,12.888894307446858,24.783953484183876,35.35006877795098,29.497561309758126,32.16561515699453,1.7500298626966222
Naga,"N-acetyl galactosaminidase, alpha [Source:MGI Symbol;Acc:MGI:1261422]",32.233912202663525,29.124141078767824,27.3141981726949,30.163903295015228,30.253405620008227,32.002446308032674,32.4470286041513,35.83386941012158,33.722752303169514,33.96359032109962,33.69914842745527,35.3589892669479,34.846553848408746,1.7488429309200755
Zmpste24,"zinc metallopeptidase, STE24 [Source:MGI Symbol;Acc:MGI:1890508]",25.7403067114456,26.081599489878197,26.266375780202978,24.735317616670525,24.681115912526625,26.51617270215885,30.393905651380877,30.838726025182325,25.10536981310306,29.42470349841805,29.783030271331825,30.875202440866623,30.334648521905425,1.7462541997055838
Cs,citrate synthase [Source:MGI Symbol;Acc:MGI:88529],258.6439340677075,294.7825060304447,323.07817367272924,294.2113321759995,288.15822584840237,296.293678522933,296.04934566606374,270.9797214945322,202.7792974626832,301.05578574639003,325.24701261503776,286.02159052931154,273.612717021131,1.7410149598574178
Tdgf1,teratocarcinoma-derived growth factor 1 [Source:MGI Symbol;Acc:MGI:98658],2.682514184671415,2.31312454955206,2.9188497244526226,2.2573307427039073,4.204468721946911,4.332787745612138,5.775189773233038,4.474131066752062,15.15985629028836,5.564980712871055,19.647272174983776,27.51673648099505,18.818419961394376,1.7396895166858135
Ddt,D-dopachrome tautomerase [Source:MGI Symbol;Acc:MGI:1298381],73.71379789814392,75.71935486497405,78.42819164551786,66.4522933970143,66.41023992255177,88.40092220437398,132.2899213702065,124.04470034694324,89.13209236861728,130.61794375221575,110.271700672202,111.161747855673,118.44653735209076,1.7391422378854104
Pigs,"phosphatidylinositol glycan anchor biosynthesis, class S [Source:MGI Symbol;Acc:MGI:2687325]",35.20050335596042,33.49276209663343,30.103619237475925,38.89910496156942,53.237889140021224,48.6090227431279,62.075131600915626,53.8695590684966,77.2701745527344,65.90667560164407,71.69271313002655,55.73848512175878,67.66863995605796,1.7372730719862397
Rras,related RAS viral (r-ras) oncogene [Source:MGI Symbol;Acc:MGI:98179],13.05748848595465,19.3803775154678,19.863117350154226,18.804117225162173,19.27010879280236,17.346708160773623,16.25392661082645,17.293973212179573,22.97093911896166,16.532140325179498,18.053884642066627,20.66122951029755,20.036388112267925,1.7355202253658832
Tmem129,transmembrane protein 129 [Source:MGI Symbol;Acc:MGI:1915616],24.7726997408038,29.130397528172573,29.30983892051505,27.51276035365585,26.968950754800662,29.196612979692677,33.287399957247125,29.4455496686912,28.889450826035663,33.60823765574492,35.5171422902004,33.868259051882674,33.035595898435176,1.7342388864639784
Hsd17b12,hydroxysteroid (17-beta) dehydrogenase 12 [Source:MGI Symbol;Acc:MGI:1926967],84.9545451547034,105.15194037535915,104.3912851505525,91.8884687527403,95.7449409721772,82.63244161933022,98.0237504670926,99.12612045504471,99.07970483561138,96.39709326522389,104.33816057421552,109.31598965556276,107.7939899391035,1.7322467086692557
Nln,neurolysin (metallopeptidase M3 family) [Source:MGI Symbol;Acc:MGI:1923055],23.492378351625774,28.547858835140026,27.605014870367373,31.415347749675348,30.580042187325652,37.185242171919796,21.898359858076624,23.333016959107777,32.05053172871452,23.423432919038326,25.937251328559675,25.893961477012724,23.41825502775545,1.7289421181226399
Rab29,"RAB29, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2385107]",12.072265810293075,11.063466233577227,11.981731068560698,11.598419284156964,13.239611644688726,11.450006262314925,15.6519996668591,14.220623779099599,25.48599396070254,16.3587982773266,24.60211038321225,32.49874492306575,22.639436390508976,1.724999906767157
Rbbp9,retinoblastoma binding protein 9 [Source:MGI Symbol;Acc:MGI:1347074],38.2141805870843,38.61884600624215,38.11654695113643,36.71332739273957,37.869656784744464,35.7059823911653,41.04051620143592,42.7047931351899,42.646486572317016,39.98600285634548,37.473704006909024,35.63465451166308,36.19685976457532,1.721550423434429
Ikbip,IKBKB interacting protein [Source:MGI Symbol;Acc:MGI:1914704],17.199190188485577,19.088221383758825,16.343999250107473,17.291650551597076,16.496183924400054,15.767226856672526,13.971555704908099,15.31333178425165,16.56251845023296,14.6934921189604,15.564610850308298,15.57703982057495,15.339877123333448,1.7191892042138512
Gcdh,glutaryl-Coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:104541],28.986930475566723,24.960425530320926,25.541708520890925,27.03118134240365,30.606867097250277,36.6532427753627,35.4473725862169,36.853865942194595,39.42118825613012,36.42879897529278,35.33764155753792,30.488426163708574,32.226564998503505,1.7179477787410309
A730056A06Rik,RIKEN cDNA A730056A06 gene [Source:MGI Symbol;Acc:MGI:2442718],7.4395694794814196,7.241817671602813,5.948395026171215,6.672867106692819,7.385664097243514,6.0636936977491604,6.882736129709,6.715505424937913,7.737511256280707,6.6924697012131915,5.870935481931852,4.690778049188203,5.383833458589115,1.7159813930477295
Ddhd1,DDHD domain containing 1 [Source:MGI Symbol;Acc:MGI:2150302],40.7349599584722,52.623965115675446,66.15916085718257,48.188534113154226,40.491899053199205,42.57140209457884,69.76341582122231,71.30567155399528,25.50968627267338,65.88763604603348,54.36728347794528,44.53372164682942,48.660694718627155,1.715972452433916
Slc25a21,"solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21 [Source:MGI Symbol;Acc:MGI:2445059]",5.336429247100188,3.4117335565217326,3.67645578721211,2.9149330835496974,2.7502583389620927,4.418912319076477,5.495269697823077,4.942986730409095,4.869436659831732,4.32624580614258,5.085299978916913,4.3432562626532745,4.7240066071993905,1.713351269062064
Ctsz,cathepsin Z [Source:MGI Symbol;Acc:MGI:1891190],64.48159314125455,63.6790588082993,58.81786031080378,55.93536042507006,57.32132235685559,64.60690289124025,54.53204941106685,58.7640862580672,61.70286544052594,54.98827818682078,55.683661106027024,57.8961571456694,61.0379112611063,1.711506660999898
Pomt2,protein-O-mannosyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444430],17.579461557095975,17.838968936709747,17.00618277443715,18.086933438496725,17.3613657359857,16.362265953124723,19.303680162054377,20.89894078446425,18.749504706616257,19.0447112371982,18.180765363013023,16.593128283202077,17.387943367575975,1.7105307478817608
Nadk,NAD kinase [Source:MGI Symbol;Acc:MGI:2183149],37.0628013584418,57.914827878723976,56.210969202851125,58.168951409899094,55.80107774080034,51.6757491045997,42.46880751922583,41.74744461001163,43.82818563540546,43.133673395378,42.79574229472717,40.00514521035667,42.4419227712144,1.7103926965839353
3110082J24Rik,RIKEN cDNA 3110082J24 gene [Source:MGI Symbol;Acc:MGI:3641994],12.618966988369976,13.902199739283725,13.735393168274951,14.758436644597001,12.10704259254243,10.827582776676863,14.15175207131055,13.205249067493876,20.79590036109836,14.10539081529095,13.537490391300373,11.1286410971282,11.3445135664087,1.7049023778845762
Pcdhga6,"protocadherin gamma subfamily A, 6 [Source:MGI Symbol;Acc:MGI:1935218]",9.730940375111182,8.059797021792079,8.089638435921833,8.580126287703724,11.115941176858572,11.550636478616125,10.147693082447468,11.566742300963675,8.546094235655982,10.668336422659396,9.351860033131176,7.606120623979257,8.068973178409072,1.704502418761037
Atp6v0e,"ATPase, H+ transporting, lysosomal V0 subunit E [Source:MGI Symbol;Acc:MGI:1328318]",41.33668944253243,50.77267222507335,51.69280522897283,51.993666745630776,55.85740348232792,52.00347012699012,61.12688695696937,69.15229071607322,57.47390089358394,67.87180537478223,63.09770331721825,65.62619402168183,62.13923631062548,1.7040234709684876
Vangl2,"vang-like 2 (van gogh, Drosophila) [Source:MGI Symbol;Acc:MGI:2135272]",14.704496330505648,10.56176542400101,10.1986539843929,11.281862090004575,11.990083511207324,10.057595486390243,18.396149303241728,15.71197167286325,12.989047715132381,18.864482202361774,17.748849975531876,16.409551439699126,21.440182237459652,1.7023899350908176
Pisd,phosphatidylserine decarboxylase [Source:MGI Symbol;Acc:MGI:2445114],57.12020649189955,52.65539869014865,57.95057250741802,53.22656003907603,50.46346132729131,54.38857040263572,60.60398058165613,61.68005099368215,49.9065980256601,60.371599927495,59.37636969333087,53.99909770196617,47.57727087402198,1.6990688562162863
Rrbp1,ribosome binding protein 1 [Source:MGI Symbol;Acc:MGI:1932395],18.128187962087225,16.239423930235752,18.795401872388275,16.094102717433575,15.349644186772938,19.8137555579277,27.992974618688272,24.773135025358798,17.61077773408548,26.128724164267023,29.73216680868785,36.22621014721918,41.80206315493177,1.6984902033970817
0610031J06Rik,NA,39.63770285867233,36.2342379782075,37.53602527661905,37.7971575559677,43.777209151842634,49.48165694407968,48.386121995507246,50.668405976592425,55.4967384714677,54.20069464918397,55.7893940128806,53.938604366289404,53.43052682989107,1.6978941896105708
Ticam1,toll-like receptor adaptor molecule 1 [Source:MGI Symbol;Acc:MGI:2147032],5.17977076718201,6.125450548644345,6.985765908556908,6.812662613844662,7.288319852470904,6.118046356652799,5.717083349656701,4.906151625779862,7.558877662737411,6.277254440376082,6.976806642607523,7.1268338922975,6.4103171662628,1.694885172298046
Pomt1,protein-O-mannosyltransferase 1 [Source:MGI Symbol;Acc:MGI:2138994],14.674264964435,14.467491979709575,13.5498395751941,14.472643845601825,14.441443328830639,17.050279330211698,15.627691457791276,16.03020234504815,16.73629620784014,16.316013730298952,15.882083830673551,15.82288810170375,16.0761590520458,1.6922689664632622
Arhgef40,Rho guanine nucleotide exchange factor (GEF) 40 [Source:MGI Symbol;Acc:MGI:2685515],15.649480961056401,15.319675630183326,15.12228509599415,16.621337208671775,16.57474315847344,14.595356532567898,14.45336196088655,15.146903980759951,16.0760034040287,15.582345804287598,15.897147474666026,15.1150385530923,14.677815307038674,1.6909799085582269
Fgf2,fibroblast growth factor 2 [Source:MGI Symbol;Acc:MGI:95516],10.6588343824309,16.372361277373074,14.2124736363562,15.878250777723675,12.784389317581997,13.599877300412375,11.939068214397974,19.983168179195225,10.674118690856536,16.626148092630476,16.40704953703435,24.50810688430265,26.725755204543077,1.6888392686410394
Man2b2,"mannosidase 2, alpha B2 [Source:MGI Symbol;Acc:MGI:1195262]",15.606986131203175,13.381868866030976,13.679794841801975,13.573145322365427,15.261608339165212,20.594684132018624,26.21470852181072,29.090775875864452,21.30495831564128,26.963104530775297,24.517395236986403,25.909550398576602,26.833087045849148,1.6886108563252538
Hip1,huntingtin interacting protein 1 [Source:MGI Symbol;Acc:MGI:1099804],35.83594304712555,20.301321079709247,19.759460764391726,17.701196643872475,17.257645435753886,13.318943300679125,14.84463762698085,13.42418738077815,36.6303175270543,15.44061921114745,18.73439689308685,17.515583327354776,19.7749463915671,1.6881969129145618
Pmm1,phosphomannomutase 1 [Source:MGI Symbol;Acc:MGI:1353418],251.092181404117,304.25180220464597,343.7787971367175,340.5965150744935,284.6323125349928,249.93014911679975,266.81066455982125,245.882928897153,179.579720636407,301.1056881647007,351.634580939896,293.19871352760873,260.4410466357725,1.6878770199378108
Nedd9,"neural precursor cell expressed, developmentally down-regulated gene 9 [Source:MGI Symbol;Acc:MGI:97302]",11.75583472667129,9.707998850033992,8.953487373870658,12.118627213455227,17.443989940403174,16.609576106017975,14.696923211883725,12.361884616481776,18.2055513259427,13.813727085834051,14.741987834206876,17.985071462948028,15.54178917009055,1.6878590331288525
Tap2,"transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:MGI Symbol;Acc:MGI:98484]",14.192440329463974,7.62230147782974,7.623307524273793,7.9814592333372225,10.640840934741636,6.981441287497537,11.348090340180725,14.05050424210195,10.748333117970883,13.947228061427126,14.0553888599349,13.73658032858205,13.054690567684151,1.6777647910512572
Rdm1,RAD52 motif 1 [Source:MGI Symbol;Acc:MGI:1913849],13.3687448385507,12.924527515807974,11.842464298504376,13.198351468203473,15.792470992394362,14.674018528987425,17.342328549559397,19.831480364268625,19.73054477385238,18.316932322147824,15.942934059913675,14.141762054680902,14.133789084589274,1.6769066843625007
Cand2,cullin-associated and neddylation-dissociated 2 (putative) [Source:MGI Symbol;Acc:MGI:1914338],4.49018563435761,3.243802492301472,2.9701620151792376,3.83161929620004,4.394023398601151,4.61159606381805,2.9180822699027873,4.07307490414669,7.814680418651349,3.5190904086270627,3.0645776335489248,3.2547779130447325,3.1208290131170022,1.6759380414630916
Pxn,paxillin [Source:MGI Symbol;Acc:MGI:108295],13.2926737543481,13.866174032486951,11.325340719742124,12.315316592778899,14.755723253803463,7.2034574247316225,15.870130739100475,14.557592561804675,27.453828319637843,14.20364729029475,11.135127529717726,11.219204855218075,13.864563399568526,1.669620291690486
Gabpa,"GA repeat binding protein, alpha [Source:MGI Symbol;Acc:MGI:95610]",20.36124758021805,21.241677633959824,20.21227980019875,21.263941726287126,23.497688585759363,22.083074867240953,22.062784900331074,21.997149001333078,24.96513553962456,20.13769547098095,18.431282080596176,17.907278007911273,18.75073132793455,1.6679635715845471
Micalcl,MICAL C-terminal like [Source:MGI Symbol;Acc:MGI:1918127],3.7079507781428727,4.434768727003568,3.991065800500643,3.840709462042765,4.8601307515285805,3.9071759350967374,5.125928345318475,5.836877809956055,3.8410484117554198,5.458089523475545,4.48717167543525,3.527523211459805,4.062696865604737,1.6669978547824793
Cml5,NA,6.590776460562868,8.095844402229137,10.026863460770777,10.024944808865593,9.273782561563213,9.225921112069303,11.020772635190992,10.620673609051027,13.674678256970186,12.13285879287087,11.393898526032917,8.824303261833839,10.65273760598862,1.66678932818365
Cyb5a,cytochrome b5 type A (microsomal) [Source:MGI Symbol;Acc:MGI:1926952],115.08803807925418,155.20164956735627,144.79000293748098,149.12828037982598,139.19387225556713,139.52864086335552,136.116691864393,145.2597760173475,161.63190218375138,134.15033112748176,122.14059010573901,115.73113600767525,131.08323730826152,1.66391696711476
Sowahc,sosondowah ankyrin repeat domain family member C [Source:MGI Symbol;Acc:MGI:3606051],12.8750264334111,18.898792189521448,17.7413896209571,19.91657887173015,16.669525617156435,13.304503056423,13.04734352245335,14.573714271128075,11.81060618190772,13.96106566556715,25.27598823059125,32.1166024321332,36.91631078476782,1.6608292263602744
Echdc3,enoyl Coenzyme A hydratase domain containing 3 [Source:MGI Symbol;Acc:MGI:1915106],3.5469103193800873,4.393538887741697,4.411957438546147,4.180454793904333,4.150143593438737,4.4486807576464376,5.3750610291095375,4.989300892986745,6.585881618841922,5.616639045373082,6.74002057199449,6.883938179635992,7.288979600532755,1.658563940231112
Ripk1,receptor (TNFRSF)-interacting serine-threonine kinase 1 [Source:MGI Symbol;Acc:MGI:108212],5.83552069257838,5.2905804520253,5.368579656830895,5.561814103773872,6.066255804534823,5.846351551001783,5.298709365102267,6.356899954423002,4.720218720129694,5.543107462069302,5.037101009004117,4.954839438141457,5.2689152353035444,1.6530444741514996
Nat6,N-acetyltransferase 6 [Source:MGI Symbol;Acc:MGI:1888902],11.89149624674005,15.004381008931,15.19616088254245,15.063899750075574,16.732681927223776,17.828978106688822,15.045493796418548,16.7141140773221,15.812064445342639,15.68332914660085,15.853302963869,16.441665353280975,15.433589360262749,1.6507670005335524
Ctsf,cathepsin F [Source:MGI Symbol;Acc:MGI:1861434],66.74147010698667,71.05059157021934,71.28766794397652,70.47769371378084,83.60522935781366,88.43181836743207,91.23427470616863,81.57334722810073,76.98832864378048,88.06031415011165,87.93988738901568,79.44094819204062,81.26500458665538,1.65044109767467
Rab13,"RAB13, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1927232]",10.865535584535026,12.182876824360676,9.91410666326582,12.882055937164376,13.315506056077561,10.294636192308428,12.9219506836065,17.79212118789465,18.791409294366762,14.392001284144225,11.13347883630085,11.1529273616439,11.4045584417957,1.65008177725247
Ddx58,DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 [Source:MGI Symbol;Acc:MGI:2442858],6.871989700050812,4.391973487017845,3.9955832565372074,3.6221545415308247,4.838100192681917,3.484740771186385,4.45264423217109,5.500095825878628,3.15335215804079,5.120016369746655,5.708020265929317,6.345165302755085,5.776201452356467,1.6442755313059654
Rarres2,retinoic acid receptor responder (tazarotene induced) 2 [Source:MGI Symbol;Acc:MGI:1918910],11.358563820368076,17.89171970860155,18.8548075747516,20.840469836643024,25.483527874776403,24.70744045833435,29.85174335407375,65.32114190457045,34.71528966974912,30.005725217280123,17.905921893312925,16.74383424459215,18.567231620836324,1.641811197232627
Acot2,acyl-CoA thioesterase 2 [Source:MGI Symbol;Acc:MGI:2159605],13.76660527648175,13.624132317442449,12.032446890050501,14.724438578780825,15.666807913204002,10.968842145876875,15.8039963652527,16.323940660961377,22.106818407217464,16.037673545694147,17.799230734763402,16.5878570368598,17.056261928158552,1.6381762508374733
Csad,cysteine sulfinic acid decarboxylase [Source:MGI Symbol;Acc:MGI:2180098],17.9028881327662,22.191228450518473,20.598251909152403,22.368757833522352,21.46019836926247,18.1144416054302,20.657871854738175,20.805131194800147,29.78972872939076,21.5003356153441,22.443758974938152,23.431225355829646,20.716510938565925,1.6343410470047195
Bdh1,"3-hydroxybutyrate dehydrogenase, type 1 [Source:MGI Symbol;Acc:MGI:1919161]",45.51225219882567,33.54679788655717,34.3354602473053,32.13674634550712,40.77027994217419,27.868259152476675,45.59568549364747,40.5381641028587,44.911125188094516,45.96901936657975,59.27532251456795,65.74405950462796,57.20077552611782,1.6284526857580974
Mccc2,methylcrotonoyl-Coenzyme A carboxylase 2 (beta) [Source:MGI Symbol;Acc:MGI:1925288],27.9186627359642,27.03642420107513,25.626741417143876,27.397498391587153,31.126528473029396,31.01895878004965,32.8841940540513,34.214668028872204,28.28641364051244,32.09690238630307,28.85170233654535,24.283872670031077,27.558777935357075,1.6278111160413515
Slc44a2,"solute carrier family 44, member 2 [Source:MGI Symbol;Acc:MGI:1915932]",19.8329904576482,27.172534240077976,28.638028527920078,27.6287277552803,27.26109778947259,28.607383325417626,21.206874000798777,25.0709205557578,42.65629773465436,24.28826442577975,24.029288566625723,27.0814150157661,24.16960776432375,1.6271084146161487
Tspan3,tetraspanin 3 [Source:MGI Symbol;Acc:MGI:1928098],491.91507388068624,448.38714590342676,483.711108853817,436.78485910136,415.5587986122016,434.68218545718804,584.7102379594775,613.3208816256465,547.9386603961427,632.8610918556406,599.6430315830182,589.767629553712,576.9876298596665,1.625249801473481
Tnpo1,transportin 1 [Source:MGI Symbol;Acc:MGI:2681523],34.8100765314527,32.54428997372555,32.660441761673475,31.833830993127222,31.050059812435624,27.353988431444474,33.5161315079269,32.58761063170625,35.71560666504256,34.25166735605025,31.297630206033126,34.2606462344131,33.14777869557042,1.622655791145653
Slc39a1,"solute carrier family 39 (zinc transporter), member 1 [Source:MGI Symbol;Acc:MGI:1353474]",36.95496483098172,32.5515118101743,31.717374295373027,34.697613167640725,34.228406880375914,27.161413847336153,35.39431439136465,40.6849041555607,30.388300387102483,35.50636517015092,35.16424261884295,38.5854559080789,35.92526245298157,1.620058912640599
Dnajc3,DnaJ heat shock protein family (Hsp40) member C3 [Source:MGI Symbol;Acc:MGI:107373],40.95324998088075,46.395655034020706,48.8508862893764,46.46765496879418,51.37604353115445,46.35628902048386,52.62579884338738,53.678213462634176,43.55889204140252,50.94957481588791,51.47768122940835,60.8238032356791,51.266795269997345,1.6192952665780462
Rfx2,"regulatory factor X, 2 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106583]",3.05079388405615,2.883972349596182,2.78199957938836,3.2114396805444847,3.627342084744648,3.5785846516984345,2.814535312765,3.920948930338617,4.951459459240388,3.4738519861833774,3.07174916192636,3.60294399179855,3.7266554490846575,1.6180945185579294
Cmtm6,CKLF-like MARVEL transmembrane domain containing 6 [Source:MGI Symbol;Acc:MGI:2447165],23.667075183143073,23.530445982116873,21.433570690719172,22.6161371310525,23.428558942096448,19.618305586365725,24.925905056143222,29.480185505391525,23.13466641815968,27.142996804578175,25.565666285010153,27.6826026766022,28.509479621103523,1.615158083224314
Glo1,glyoxalase 1 [Source:MGI Symbol;Acc:MGI:95742],63.377632035264426,70.24418918052945,66.60917683149769,66.32481048335882,66.50675667858819,64.66149434746343,78.17083432284217,80.83950422550171,98.75187171168389,79.47672100863255,83.98571336983346,86.54572816874494,84.08814133186497,1.6063975244067996
Shmt2,serine hydroxymethyltransferase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1277989],14.621830956192825,14.302190499517875,15.087017572767401,14.283991119327402,16.256717864992474,18.473225757468274,16.398291440956,15.1331739821399,16.75021042138262,15.734171242495824,17.070777055052172,15.44206004867265,16.049793146808973,1.6028736135583939
